900, 70.0261498669995
720.0, 537.5735485237894
576.0, 299.468869767759
460.8, 205.1768881795547
368.64000000000004, -26.352641396482625
294.91200000000003, 354.0852465211818
235.92960000000005, 173.2135656633142
188.74368000000004, 183.04384950496532
150.99494400000003, 131.6594914823106
120.79595520000004, 208.24594920760933
96.63676416000004, 164.177854687368
77.30941132800004, 170.23448594193292
61.847529062400035, 36.94883611695178
49.47802324992003, -15.835973428956294
39.58241859993603, 134.5100726980814
31.66593487994882, 297.7757566984137
25.33274790395906, 48.5355026575497
20.26619832316725, 78.82055549779079
16.2129586585338, 137.09172279164517
12.97036692682704, 42.80365394130513
10.376293541461633, 123.52924964726901
8.301034833169307, 5.937042178646209
6.640827866535446, 4.441408207704185
5.312662293228357, 158.0461236633043
4.250129834582686, 385.7999508221099
3.400103867666149, 169.0926848835517
2.720083094132919, 398.48715272844794
2.1760664753063352, 13.209766174021041
1.7408531802450682, 66.1754262824814
1.3926825441960546, 279.7424659381982
1.1141460353568438, 238.51546659344763
